nvda_high,nvda_low,nvda_open,nvda_close,intel_high,intel_low,intel_close,amd_high,amd_low,amd_close,qcom_high,qcom_low,qcom_close,google_high,google_low,google_close,nvda_high,intel_open,amd_open,qcom_open,google_open,NVDA_RSI,NVDA_BBB_5_2.0,NVDA_VWAP,Year,CPIAUCNS,GDP,Basic Average Shares,Cost Of Revenue,Interest Expense,Other Income Expense,Reconciled Depreciation,Selling General And Administration,Accumulated Depreciation,Buildings And Improvements,Cash And Cash Equivalents,Current Liabilities,Gains Losses Not Affecting Retained Earnings,Long Term Debt,Non Current Prepaid Assets,Other Properties,Tradeand Other Payables Non Current,Cash Dividends Paid,Change In Prepaid Assets,Changes In Cash,Common Stock Dividend Paid,Income Tax Paid Supplemental Data,Sale Of Investment,price_change_percentage,Datetime
-0.613954359,-0.658716519,17.3470001,17.561,0.129898033,0.086069375,0.116007658,-0.291225861,-0.515867727,-0.295326905,0.147171758,-0.024720955,0.12537937,-0.08436034,-0.20522798,-0.108387728,-0.613954359,0.124230827,-0.482366089,0.007631545,-0.227446967,-0.521694592,-0.161801849,0.620924032,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.436519949,5/11/2022 13:30
-0.612418919,-0.65391081,17.5706802,17.2869995,0.117737259,0.08334897,0.102900679,-0.263025931,-0.351706394,-0.32074612,0.10983733,-0.017873824,0.029316442,-0.124993627,-0.167898426,-0.124886691,-0.612418919,0.115193509,-0.295502857,0.119001036,-0.112000468,-0.77008284,0.251998463,0.620222526,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.365094868,5/11/2022 14:30
-0.630859416,-0.641366942,17.2870101,17.1830001,0.11143158,0.085162634,0.071263543,-0.288054418,-0.322376323,-0.340516393,0.06040799,-0.003966562,-0.029997276,-0.119539747,-0.158453166,-0.177324505,-0.630859416,0.103445411,-0.320230238,0.031178223,-0.133590742,-0.860271721,0.335437989,0.619718867,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.497396323,5/11/2022 15:30
-0.651498633,-0.659775453,17.1789993,16.9910003,0.055581003,0.043448455,0.039174265,-0.352351429,-0.37797212,-0.389834185,-0.045812493,-0.081527866,-0.084618608,-0.167768915,-0.172488268,-0.180610968,-0.651498633,0.070911716,-0.34243278,-0.036120471,-0.177538332,-1.023267926,0.832008493,0.619234746,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.203461,5/11/2022 16:30
-0.668744764,-0.672156259,16.986,16.8997894,0.04026739,0.038914386,0.046857523,-0.402624034,-0.416933076,-0.403738737,-0.062113518,-0.093830514,-0.056512126,-0.142201988,-0.184905328,-0.137144764,-0.668744764,0.039281825,-0.389858032,-0.083585163,-0.18043898,-1.099255155,0.882787187,0.618624079,0.036092328,-0.029011774,-0.436437046,1.359279669,0.535897817,-0.084500906,0.483352308,-1.004670454,-0.493643649,-0.424106989,0.424106989,0.501188548,0.972823489,0.034521149,-0.863196851,0.275235591,0.243751389,0.473840286,-0.686089143,-0.334111145,-0.364752753,0.365208985,-0.397714694,0.144241307,-0.351566344,5/11/2022 17:30
-0.664865829,-0.684374248,16.9029998,16.7240005,0.044771356,0.038914386,0.028327004,-0.384284129,-0.433130415,-0.436670972,-0.05843225,-0.100249986,-0.115375144,-0.118110675,-0.159382017,-0.167756943,-0.664865829,0.047414978,-0.403707732,-0.054416888,-0.131060677,-1.243252784,0.614227372,0.617953304,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.16301688,5/11/2022 18:30
-0.687897124,-0.689831731,16.7220001,16.6399993,0.019548728,0.028032131,0.018383757,-0.447718221,-0.466838078,-0.478910348,-0.121534032,-0.127529924,-0.13711748,-0.18035136,-0.198886661,-0.206081541,-0.687897124,0.028889026,-0.436652977,-0.114874385,-0.168293118,-1.310961269,0.561390802,0.617452239,0.036092328,-0.029011774,-0.436437046,0.648393612,0.535897817,-0.084500906,0.483352308,-1.004670454,-0.493643649,-0.424106989,0.424106989,0.501188548,0.972823489,0.034521149,-0.863196851,0.275235591,0.243751389,0.473840286,-0.686089143,-0.334111145,-0.364752753,0.365208985,-0.397714694,0.144241307,-0.335929692,5/11/2022 19:30
-0.70317055,-0.684781539,16.6300003,16.6300003,0.000631778,0.032566562,0.016576182,-0.502090349,-0.455018593,-0.478910348,-0.167807632,-0.105598522,-0.13711748,-0.230599719,-0.185806974,-0.208519697,-0.70317055,0.016688981,-0.478889399,-0.137148114,-0.208055624,-1.319354841,0.131842284,0.550960298,0.036092328,1.457254627,1.135876795,1.359279669,0.535897817,-0.084500906,0.483352308,-1.004670454,-0.493643649,0.641576055,-0.641576055,0.501188548,0.972823489,0.034521149,-0.863196851,0.275235591,0.243751389,0.473840286,-0.686089143,-0.334111145,-0.364752753,-2.740843124,1.821791516,0.144241307,-0.181293,5/11/2022 20:00
-0.713676111,-0.764768707,16.25,16.3789993,0.003208009,-0.023203693,0.008440872,-0.547007784,-0.658578734,-0.546477821,-0.157290931,-0.288536669,-0.169996476,-0.236027098,-0.315491729,-0.248275609,-0.713676111,0.00222929,-0.536688009,-0.206091094,-0.325939058,-1.524635284,0.361158341,0.615425502,0.036092328,-0.305081386,-0.436437046,-0.299454464,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.696565614,5/12/2022 13:30
-0.690402275,-0.723161493,16.3949996,16.5130004,0.005135835,0.001734276,-0.003310222,-0.474904113,-0.563863992,-0.499332745,-0.127843884,-0.208836005,-0.166814005,-0.193933065,-0.249614595,-0.217106948,-0.690402275,0.009459181,-0.545814048,-0.170559131,-0.238917629,-1.28410617,-0.077179378,0.614483851,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.247139603,5/12/2022 14:30
-0.707292034,-0.754098346,16.5169998,16.0940399,-0.016483818,-0.030911674,-0.008028702,-0.511152313,-0.58415871,-0.557775008,-0.184366215,-0.24360464,-0.185507451,-0.23218844,-0.297370722,-0.275596794,-0.707292034,-0.003192812,-0.497580485,-0.164725507,-0.211738186,-1.612077479,0.691766366,0.613576147,0.036092328,-0.305081386,-0.436437046,0.174469574,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.203129996,5/12/2022 15:30
-0.728464689,-0.740678864,16.0970001,16.0389999,0.007387594,-0.007787731,-0.017320943,-0.526902858,-0.555704035,-0.566999939,-0.146774283,-0.191184019,-0.209551063,-0.233009303,-0.328969127,-0.341808121,-0.728464689,-0.008163237,-0.557551755,-0.186999236,-0.264666473,-1.65097462,0.972146934,0.613023566,0.036092328,-0.305081386,-0.436437046,-0.299454464,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.773136419,5/12/2022 16:30
-0.747132203,-0.766805039,16.0350006,15.725,-0.029095088,-0.036352847,-0.03494772,-0.576743854,-0.637347157,-0.641419705,-0.224598773,-0.296025314,-0.319009771,-0.355161889,-0.38627674,-0.348407573,-0.747132203,-0.017652232,-0.567542816,-0.211129329,-0.341494558,-1.859483909,1.41979459,0.612335743,0.036092328,-0.305081386,-0.436437046,-0.299454464,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.132282991,5/12/2022 17:30
-0.751900068,-0.771366397,15.7179992,15.8550003,-0.021888506,-0.041793929,-0.029524089,-0.569408029,-0.641068104,-0.583628827,-0.255623348,-0.345237081,-0.280828334,-0.302266095,-0.376219374,-0.319306299,-0.751900068,-0.034822973,-0.641855159,-0.323028831,-0.351423382,-1.620535242,1.366007983,0.611553369,0.036092328,-0.305081386,-0.436437046,-0.299454464,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.605057903,5/12/2022 18:30
-0.738323747,-0.750677203,15.8580001,16.175,0.006036467,-0.013682048,0.019287861,-0.5361808,-0.56621058,-0.514975365,-0.191996775,-0.254035755,-0.16310235,-0.263878218,-0.294797277,-0.247029998,-0.738323747,-0.029400601,-0.584056549,-0.28431505,-0.315978543,-1.083039226,0.388641377,0.61099377,0.036092328,-0.305081386,-0.436437046,-0.299454464,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.246664118,5/12/2022 19:30
-0.739939951,-0.721842797,16.175,16.175,0.0015325,0.033473304,0.017480014,-0.539201469,-0.492666302,-0.516278873,-0.195677254,-0.13394854,-0.165223167,-0.270761821,-0.226055218,-0.248726616,-0.739939951,0.017592605,-0.516262924,-0.165255518,-0.248242394,-1.083039226,0.520580833,0.552001028,0.036092328,1.457254627,1.135876795,1.359279669,0.535897817,-0.084500906,0.483352308,-1.004670454,-0.493643649,0.641576055,-0.641576055,0.501188548,0.972823489,0.034521149,-0.863196851,0.275235591,0.243751389,0.473840286,-0.686089143,-0.334111145,-0.364752753,-2.740843124,1.821791516,0.144241307,0.575837988,5/12/2022 20:00
-0.634966224,-0.687836036,16.85,17.4006195,0.080353496,0.04526221,0.092957522,-0.306178345,-0.441885555,-0.291198948,-0.011106701,-0.094900542,-0.007460291,-0.099432522,-0.185674186,-0.089861499,-0.634966224,0.070007821,-0.431955174,-0.031613095,-0.165909219,0.344622752,4.375506307,0.609571852,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,1.221575832,5/13/2022 13:30
-0.622762815,-0.628986136,17.4017303,17.6059997,0.081254128,0.085162634,0.089341739,-0.231524539,-0.275973124,-0.208205983,-0.006899853,-0.016803796,0.01640371,-0.072521836,-0.088703235,-0.052358682,-0.622762815,0.093504559,-0.291587202,-0.004565766,-0.08846349,0.508038083,5.357955944,0.608999768,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.95463874,5/13/2022 14:30
-0.598242077,-0.611392199,17.6100006,17.8399993,0.091613639,0.092417471,0.096121254,-0.168090447,-0.196738051,-0.150197976,0.026228515,0.009406113,0.031251973,-0.004376117,-0.027866767,-0.005446833,-0.598242077,0.089889614,-0.207497001,0.017177898,-0.049111669,0.685184448,5.238693036,0.608506451,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.337589005,5/13/2022 15:30
-0.599981964,-0.607726826,17.8414993,17.7267898,0.084857463,0.08561614,0.076686812,-0.157302343,-0.163467934,-0.155194837,0.013871153,0.020104093,0.000229228,-0.014516017,-0.024603485,-0.028637782,-0.599981964,0.09621561,-0.149915896,0.032027068,-0.002646947,0.548024568,4.124189516,0.608135827,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.372562074,5/13/2022 16:30
-0.609832876,-0.625402168,17.7300003,17.4350006,0.065490018,0.051609942,0.045501728,-0.165501388,-0.22169053,-0.223852948,-0.022675298,-0.065480495,-0.07560287,-0.046788155,-0.117409507,-0.121348515,-0.609832876,0.077237712,-0.155130583,0.000736998,-0.030277171,0.209999576,0.273213874,0.607700406,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.203500457,5/13/2022 17:30
-0.604903355,-0.61945599,17.4320007,17.8410003,0.079903001,0.062038328,0.094882969,-0.128821923,-0.199145751,-0.110904713,0.005720693,-0.045154617,0.031516538,-0.06484129,-0.104860311,-0.044566677,-0.604903355,0.046059407,-0.224228239,-0.075629745,-0.116451365,0.546131991,0.148911257,0.607267132,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.517092155,5/13/2022 18:30
-0.603933654,-0.61188003,17.8389999,17.7059997,0.080353496,0.083802476,0.086178007,-0.135294828,-0.162154687,-0.166057768,0.005720693,-0.021083159,0.002880872,-0.061004568,-0.089463671,-0.078756501,-0.603933654,0.09486004,-0.111021184,0.030966197,-0.046118535,0.390880718,0.0977647,0.606852727,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.675571978,5/13/2022 19:30
-0.616217082,-0.597137878,17.7059997,17.7059997,0.069993985,0.10239235,0.086178007,-0.191392794,-0.139828658,-0.166057768,-0.029511519,0.035081436,0.002350045,-0.100981168,-0.055910407,-0.078756501,-0.616217082,0.086274669,-0.165994967,0.002327933,-0.078357458,0.390880718,-0.025436332,0.511549247,0.036092328,1.457254627,1.135876795,1.359279669,0.535897817,-0.084500906,0.483352308,-1.004670454,-0.493643649,0.641576055,-0.641576055,0.501188548,0.972823489,0.034521149,-0.863196851,0.275235591,0.243751389,0.473840286,-0.686089143,-0.334111145,-0.364752753,-2.740843124,1.821791516,0.144241307,-0.239325033,5/13/2022 20:00
-0.609590457,-0.646009835,17.5089996,17.7809997,0.05377938,0.039821037,0.056348718,-0.063230382,-0.229128089,-0.04052574,-0.036346899,-0.121645893,-0.009315747,-0.094654073,-0.169583177,-0.120287973,-0.609590457,0.070007821,-0.220751549,-0.0480532,-0.136371742,0.459409797,0.01858939,0.605914472,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.348345879,5/16/2022 13:30
-0.609590457,-0.638597556,17.775,17.286,0.041906866,0.029845885,0.027423171,-0.059821255,-0.155150645,-0.173926832,-0.038976271,-0.098645319,-0.101587688,-0.144955429,-0.160151528,-0.172129834,-0.609590457,0.056000349,-0.040837351,-0.011990377,-0.122358729,-0.121573963,0.508357039,0.605368324,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.43334089,5/16/2022 14:30
-0.625672049,-0.639330611,17.286,17.3929992,0.041168021,0.038007373,0.046405471,-0.123212238,-0.177038823,-0.149398378,-0.016102262,-0.074039222,-0.034770585,-0.148661585,-0.166041371,-0.145572837,-0.625672049,0.027081509,-0.174034829,-0.101616151,-0.171588927,-0.011057087,0.525623703,0.604909611,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.834980772,5/16/2022 15:30
-0.629874296,-0.634280541,17.3929992,17.5190002,0.052878659,0.050702929,0.067195707,-0.14694585,-0.165656883,-0.127820339,-0.023732032,-0.04782851,0.005267102,-0.159251344,-0.170578097,-0.150157966,-0.629874296,0.045607821,-0.149481191,-0.035855041,-0.150305855,0.119142465,0.432955444,0.604593926,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.165962808,5/16/2022 16:30
-0.620015989,-0.618071301,17.5202896,17.6509994,0.067291641,0.077908159,0.083222178,-0.134431607,-0.129318086,-0.111791172,0.023599142,0.010476195,0.052983013,-0.140719266,-0.1288446,-0.118538944,-0.620015989,0.068200665,-0.127969623,0.008692469,-0.147233171,0.254149998,0.356561492,0.604249872,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.199482079,5/16/2022 17:30
-0.618318141,-0.625239229,17.6520004,17.4005004,0.070886059,0.06521224,0.050925087,-0.128735661,-0.141579756,-0.157367554,0.025702146,0.001382882,-0.022573171,-0.128805787,-0.139828876,-0.156969659,-0.618318141,0.083111671,-0.112103407,0.053239926,-0.115470898,-0.05259694,-0.088822453,0.603901993,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.205396492,5/16/2022 18:30
-0.638117012,-0.639819306,17.3988601,17.2590103,0.038465767,0.048889265,0.039174265,-0.178878551,-0.192798004,-0.203860854,-0.052122345,-0.036595891,-0.049618848,-0.173812263,-0.159382017,-0.158851332,-0.638117012,0.051933817,-0.157699141,-0.021005871,-0.159260037,-0.216135101,-0.024514371,0.603597055,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.443818002,5/16/2022 19:30
-0.65193589,-0.633140203,17.2639999,17.2639999,0.023152063,0.055237361,0.039174265,-0.229367134,-0.17835207,-0.204295502,-0.08314692,-0.019478491,-0.051739665,-0.185990746,-0.141102319,-0.163860943,-0.65193589,0.039281825,-0.204237816,-0.051765082,-0.16341925,-0.209964611,0.141205367,0.512320215,0.036092328,1.457254627,1.135876795,1.359279669,0.535897817,-0.084500906,0.483352308,-1.004670454,-0.493643649,0.641576055,-0.641576055,0.501188548,0.972823489,0.034521149,-0.863196851,0.275235591,0.243751389,0.473840286,-0.686089143,-0.334111145,-0.364752753,-2.740843124,1.821791516,0.144241307,-0.248101961,5/16/2022 20:00
-0.562477151,-0.591354639,18.0740005,17.8426101,0.125394066,0.106926782,0.129566598,0.055870368,-0.033889965,0.039903312,0.22815199,0.174692222,0.212348023,-0.064340368,-0.07753306,-0.091558112,-0.562477151,0.106156462,-0.046052386,0.140743957,-0.049191215,0.419927384,0.816428921,0.602690405,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,1.375647997,5/17/2022 13:30
-0.5920543,-0.603002521,17.8414596,18.0044998,0.123592353,0.119622338,0.13273033,0.068030675,0.010770804,0.09508687,0.197127467,0.150621567,0.196438954,-0.109055992,-0.115552451,-0.106718292,-0.5920543,0.130556823,0.039559003,0.212338743,-0.091741837,0.567299803,1.509587356,0.602216519,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.400021956,5/17/2022 14:30
-0.579690108,-0.580276996,18.0070007,18.0081497,0.136654208,0.137759068,0.137701637,0.113694775,0.116262978,0.107687913,0.186609978,0.192344261,0.182121519,-0.107626268,-0.08506815,-0.085409017,-0.579690108,0.133267784,0.095180304,0.196428703,-0.100980587,0.570688542,1.777028956,0.601819881,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.257695344,5/17/2022 15:30
-0.584862056,-0.585323824,18.00885,17.9550399,0.127591866,0.141386123,0.13318202,0.148216491,0.127644918,0.155919326,0.167154052,0.179506974,0.178939047,-0.08975605,-0.074376009,-0.083368161,-0.584862056,0.138003515,0.107787335,0.182110392,-0.089509924,0.491159993,1.229048307,0.601557319,0.036092328,-0.305081386,-0.436437046,1.359279669,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.014835164,5/17/2022 16:30
-0.579932527,-0.598358879,17.9580001,17.7710006,0.120439513,0.113274605,0.112391874,0.156415579,0.077302022,0.074664821,0.173995058,0.138853559,0.141288439,-0.094150567,-0.114703273,-0.11981108,-0.579932527,0.133719821,0.1560252,0.178397715,-0.081721824,0.219640816,-0.376749179,0.601207687,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.101749834,5/17/2022 17:30
-0.573871641,-0.596069252,17.7710006,18.1718902,0.139356462,0.120982586,0.154876361,0.157278455,0.090434753,0.152943057,0.237091267,0.160784907,0.256892758,-0.078451429,-0.118563767,-0.058428185,-0.573871641,0.112030511,0.074325163,0.142070258,-0.122464146,0.634373761,-0.089326403,0.60081111,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.327168375,5/17/2022 18:30
-0.573790878,-0.570502629,18.1699996,18.1809997,0.143860519,0.152322698,0.157588041,0.141312277,0.159163588,0.154181214,0.237091267,0.259743027,0.254241114,-0.075856991,-0.060736673,-0.056625451,-0.573790878,0.1540532,0.15254851,0.258477135,-0.056794347,0.643112634,0.106016572,0.60056019,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,0.648972618,5/17/2022 19:30
-0.578154659,-0.558773335,18.1770004,18.1770004,0.142059167,0.174939177,0.158492145,0.125777408,0.181927512,0.153312353,0.220790241,0.289697713,0.254771941,-0.078610434,-0.033491691,-0.056360804,-0.578154659,0.15857204,0.153417878,0.254765254,-0.055972983,0.636539093,0.208387306,0.43606709,0.036092328,1.457254627,1.135876795,1.359279669,0.535897817,-0.084500906,0.483352308,-1.004670454,-0.493643649,0.641576055,-0.641576055,0.501188548,0.972823489,0.034521149,-0.863196851,0.275235591,0.243751389,0.473840286,-0.686089143,-0.334111145,-0.364752753,-2.740843124,1.821791516,0.144241307,-0.006441748,5/17/2022 20:00
-0.582922654,-0.609192928,17.7050003,17.9380798,0.104224908,0.107833432,0.09250547,0.201294133,0.052349543,0.163679977,0.094061885,0.032942183,0.068107189,-0.135424386,-0.172514825,-0.187263483,-0.582922654,0.120615882,0.046077721,0.103090995,-0.134014359,0.25294969,0.226419658,0.599870986,0.036092328,-0.305081386,-0.436437046,0.648393612,0.048766444,0.173050983,0.198632921,-0.411781137,-0.393200334,-0.424106989,0.424106989,0.102122366,0.34070619,0.046645622,-0.24355193,0.276806701,0.17640183,0.367817774,-0.433867569,-0.187201541,-0.005240358,0.365208985,-0.397714694,0.035380292,-0.789132202,5/18/2022 13:30
